ID	Name
SideStck	Side Stick
Deep Snr	Deep Sonar
SumohDrm	Sumoh Drum
DX-Grwl1	DX-Growl 1
DX-Grwl2	DX-Growl 2
JnglBell	JingleBell
DX-Ring1	DX-Ring 1
DX-TlCal	DX-TelCal.
DX-TlBsy	DX-TelBusy
DX-TlTne	DX-TelTone
DX-Ring2	DX-Ring 2
DX-BigBn	DX-Big Ben
DX-RvCy1	DX-RevCym1
DX-RvCy2	DX-RevCym2
DX-Hlcpt	DX-Helicpt
MotrCycl	MotorCycle
Scrchers	Scratchers
DX-Flght	DX-Flight
MobyDick	Moby Dick
OutLimit	OuterLimit
MM-Shk 2	MM-Shake 2
Flxatone	Flexatone
WhikShot	Whisk Shot
PercShot	Perc. Shot
StreetSD	StreetSDrm
ManEater	Man Eater
SmbaWhsl	SambaWhisl
Refs Wsl	RefsWhistl
Triangl1	Triangle 1
Triangl2	Triangle 2
SlighBel	SlightBell
FrtePno1	FortePno.1
FrtePno2	FortePno.2
MM-Pno 2	MM-Piano 2
El.Grd 1	El.Grand 1
El.Grd 2	El.Grand 2
El.Grd 3	El.Grand 3
El.Grd 4	El.Grand 4
DX-Road1	DX-Rhode 1
DX-Road2	DX-Rhode 2
DX-Road3	DX-Rhode 3
DX-Road4	DX-Rhode 4
Det.EP 1	Det. EP 1
Det.EP 2	Det. EP 2
Det.EP 3	Det. EP 3
Det.EP 4	Det. EP 4
Det.EP 5	Det. EP 5
Det.EP 6	Det. EP 6
Det.EP 7	Det. EP 7
Det.EP 8	Det. EP 8
Det.EP 9	Det. EP 9
Det.EP10	Det. EP 10
AD1900s1	AD1900s' 1
MM-Clav3	MM-Clavi.3
Hallowen	Halloween
MM-Clsta	MM-Celesta
Syn.Glok	SynGlocken
DX-MsBx1	DXMusicBx1
DX-MsBx2	DXMusicBx2
DX-MsBx3	DXMusicBx3
DX-MsBx4	DXMusicBx4
DX-MsBx5	DXMusicBx5
DX-MsBx6	DXMusicBx6
DX-MsBx7	DXMusicBx7
DX-MsBx8	DXMusicBx8
MM-Vibr2	MM-Vibra.2
DX-Mrmb1	DX-Mrimba1
DX-Mrmb2	DX-Mrimba2
DX-Mrmb3	DX-Mrimba3
DX-Mrmb4	DX-Mrimba4
DX-Mrmb5	DX-Mrimba5
DX-Mrmb6	DX-Mrimba6
DX-Mrmb7	DX-Mrimba7
MiniBell	Mini Bells
DumBells	Dum Bells
CrystBel	CrystalBel
SilkRoad	Silk Road
DX-Acrd1	DX-Accord1
DX-Acrd2	DX-Accord2
DX-Acrd3	DX-Accord3
DX-Acrd4	DX-Accord4
DX-Acrd5	DX-Accord5
DX-Acrd6	DX-Accord6
DX-ClGt1	DX-ClrGt.1
DX-ClGt2	DX-ClrGt.2
DX-ClGt3	DX-ClrGt.3
DX-ClGt4	DX-ClrGt.4
DX-ClGt5	DX-ClrGt.5
DX-ClGt6	DX-ClrGt.6
DX-ClGt7	DX-ClrGt.7
DX-ClGt8	DX-ClrGt.8
DX-ClGt9	DX-ClrGt.9
DXClGt10	DX-ClrGt10
DXClGt11	DX-ClrGt11
BassLgnd	BassLegend
HardFngr	HardFngrBa
DX-PkBa1	DX-PickBa1
DX-PkBa2	DX-PickBa2
DX-PkBa3	DX-PickBa3
DX-PkBa4	DX-PickBa4
CompedEB	CompedE.Ba
BassMgic	Bass Magic
SuprBas1	SuperBass1
SuprBas2	SuperBass2
DX-Vla 1	DX-Viola 1
DX-Vla 2	DX-Viola 2
DX-Vla 3	DX-Viola 3
DX-Harp1	DX-Harp 1
DX-Harp2	DX-Harp 2
DX-Harp3	DX-Harp 3
Apollon	ApollonHrp
CmbaHarp	CmbalmHarp
Violtron	Violintron
General	GeneralStr
MM-Vce 4	MM-Voice 4
DX-Clar1	DX-Clari.1
DX-Clar2	DX-Clari.2
DX-Clar3	DX-Clari.3
DX-Bottl	DX-Bottle
DX-SLd 9	DX-SqrLd 9
DX-SyLd1	DX-Syn.Ld1
DX-SyLd2	DX-Syn.Ld2
DX-SyLd3	DX-Syn.Ld3
DX-SyLd4	DX-Syn.Ld4
DX-SyLd5	DX-Syn.Ld5
DX-SyLd6	DX-Syn.Ld6
DX-SyLd7	DX-Syn.Ld7
DX-SyLd8	DX-Syn.Ld8
DX-SyLd9	DX-Syn.Ld9
Dstrcted	Destructed
BellStr1	BellStrng1
BellStr2	BellStrng2
Chi-S&H1	Chiff-S&H1
DX-Echo1	DX-Echoes1
DX-India	DX-Indian
DX-Klmb1	DX-Klimba1
DX-Klmb2	DX-Klimba2
DX-Klmb3	DX-Klimba3
DX-Klmb4	DX-Klimba4
Twincle	TwincleBel
Cream Ba	Cream Bass
WonderBa	WonderBass
AnalgStr	Analog Str
MultiSaw	MultiSawSt
ANHardBr	ANHardBras
PulserLd	PulserLead
DirtySaw	Dirty Saw
J.Hammer	JackHammer
AbacabLd	AbacabLead
ANCowbel	AN Cowbell
Radio Nz	RadioNoise
FreeEdge	Free Edge
AnalgAge	Analog Age
FreeRthm	FreeRhythm
BPF Step	BPF Steps
Dist.5th	Dist.Fifth
HardNoiz	Hard Noise
Celuloid	Celluloid
